id_fiscal,fiscal,id_unico,etapa,estado,fh_estado,color,plazo,tipo_caso,dias,des_observacion_plazo,dias_paralizacion,dias_total_transcurrido
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120220009340000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,12/10/2022 20:05:10:416,rojo.jpg,60,D,981,Suspensión de Dias - Cuarentena,0,981
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120220010700000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,4/11/2022 14:30:43:256,rojo.jpg,60,D,958,Suspensión de Dias - Cuarentena,0,958
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120220011560000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,27/12/2022 19:21:18:576,rojo.jpg,60,D,905,Suspensión de Dias - Cuarentena,0,905
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230000250000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,18/01/2023 16:11:15:576,rojo.jpg,60,D,883,Suspensión de Dias - Cuarentena,0,883
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230000470000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,8/11/2024 16:08:13:026,rojo.jpg,120,D,223,Suspensión de Dias - Cuarentena,0,223
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230000650000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,13/05/2025 16:55:39:236,verde.jpg,120,D,37,Suspensión de Dias - Cuarentena,0,37
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230000780000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,23/03/2023 11:17:22:316,rojo.jpg,60,D,819,Suspensión de Dias - Cuarentena,0,819
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230000830000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,3/03/2023 10:18:31:98,rojo.jpg,120,D,839,Suspensión de Dias - Cuarentena,0,839
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230001180000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,12/05/2025 22:31:42:936,verde.jpg,120,D,38,Suspensión de Dias - Cuarentena,0,38
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230001490000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,31/03/2023 12:16:05:343,rojo.jpg,60,D,811,Suspensión de Dias - Cuarentena,0,811
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230002230000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,13/04/2023 08:57:33:67,rojo.jpg,60,D,798,Suspensión de Dias - Cuarentena,0,798
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230002250000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,13/04/2023 08:57:33:743,rojo.jpg,60,D,798,Suspensión de Dias - Cuarentena,0,798
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230002300000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,11/04/2023 18:12:51:776,rojo.jpg,60,D,800,Suspensión de Dias - Cuarentena,0,800
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230002320000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,6/11/2024 07:24:39:096,rojo.jpg,120,D,225,Suspensión de Dias - Cuarentena,0,225
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230002620000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,5/08/2024 15:02:10:493,rojo.jpg,120,D,318,Suspensión de Dias - Cuarentena,0,318
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230003030000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),27/04/2023 16:14:31:226,rojo.jpg,60,D,784,Suspensión de Dias - Cuarentena,0,784
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230003260000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,17/11/2024 21:14:43:146,rojo.jpg,120,D,214,Suspensión de Dias - Cuarentena,0,214
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230003640000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,29/11/2024 08:00:24:48,rojo.jpg,120,D,202,Suspensión de Dias - Cuarentena,0,202
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230003650000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,25/05/2023 10:57:07:17,rojo.jpg,60,D,756,Suspensión de Dias - Cuarentena,0,756
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230003700000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,9/12/2024 16:12:46:236,rojo.jpg,120,D,192,Suspensión de Dias - Cuarentena,0,192
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230003730000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,9/11/2024 10:37:42:27,rojo.jpg,120,D,222,Suspensión de Dias - Cuarentena,0,222
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230003870000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,25/05/2023 12:35:01:216,rojo.jpg,60,D,756,Suspensión de Dias - Cuarentena,0,756
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230004570000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,9/06/2023 14:47:51:313,rojo.jpg,60,D,741,Suspensión de Dias - Cuarentena,0,741
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230004750000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,2/11/2024 22:08:51:733,rojo.jpg,120,D,229,Suspensión de Dias - Cuarentena,0,229
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230004910000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,23/07/2024 12:44:58:553,rojo.jpg,120,D,331,Suspensión de Dias - Cuarentena,0,331
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230005090000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,3/09/2024 08:22:52:926,rojo.jpg,120,D,289,Suspensión de Dias - Cuarentena,0,289
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230005140000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,26/06/2023 16:44:46:043,rojo.jpg,60,D,724,Suspensión de Dias - Cuarentena,0,724
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230005290000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,7/04/2025 12:39:54:066,verde.jpg,120,D,73,Suspensión de Dias - Cuarentena,0,73
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230005530000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,28/08/2024 20:44:36:356,rojo.jpg,120,D,295,Suspensión de Dias - Cuarentena,0,295
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230005710000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,3/08/2023 08:42:46:443,rojo.jpg,60,D,686,Suspensión de Dias - Cuarentena,0,686
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230006270000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,17/08/2023 11:04:53:85,rojo.jpg,60,D,672,Suspensión de Dias - Cuarentena,0,672
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230006280000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,5/11/2024 14:42:26:793,rojo.jpg,120,D,226,Suspensión de Dias - Cuarentena,0,226
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230006360000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,18/07/2024 22:11:20:926,rojo.jpg,120,D,336,Suspensión de Dias - Cuarentena,0,336
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230006870000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,18/08/2023 18:20:21:326,rojo.jpg,60,D,671,Suspensión de Dias - Cuarentena,0,671
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230006880000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,24/04/2025 18:35:17:9,verde.jpg,120,D,56,Suspensión de Dias - Cuarentena,0,56
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230007120000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,25/08/2023 16:45:14:263,rojo.jpg,60,D,664,Suspensión de Dias - Cuarentena,0,664
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230007140000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,9/10/2023 13:00:36:613,rojo.jpg,60,D,619,Suspensión de Dias - Cuarentena,0,619
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230007180000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,29/08/2023 10:49:34:91,rojo.jpg,60,D,660,Suspensión de Dias - Cuarentena,0,660
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230007190000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,29/08/2023 10:37:41:17,rojo.jpg,60,D,660,Suspensión de Dias - Cuarentena,0,660
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230007750000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,4/09/2023 11:11:37:823,rojo.jpg,60,D,654,Suspensión de Dias - Cuarentena,0,654
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230008080000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,2/10/2023 08:48:20:43,rojo.jpg,60,D,626,Suspensión de Dias - Cuarentena,0,626
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230008160000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,2/10/2023 09:14:49:423,rojo.jpg,60,D,626,Suspensión de Dias - Cuarentena,0,626
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230008520000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,20/12/2023 10:59:32:99,rojo.jpg,60,D,547,Suspensión de Dias - Cuarentena,0,547
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230008530000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,16/10/2023 18:31:02:263,rojo.jpg,60,D,612,Suspensión de Dias - Cuarentena,0,612
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230008710000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,19/10/2023 16:10:29:926,rojo.jpg,60,D,609,Suspensión de Dias - Cuarentena,0,609
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230008720000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,18/10/2023 19:39:36:723,rojo.jpg,60,D,610,Suspensión de Dias - Cuarentena,0,610
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230009120000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,10/11/2024 17:13:13:243,rojo.jpg,120,D,221,Suspensión de Dias - Cuarentena,0,221
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230009400000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,14/01/2025 11:06:06:093,rojo.jpg,120,D,156,Suspensión de Dias - Cuarentena,0,156
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230009570000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,2/12/2023 19:31:44:53,rojo.jpg,60,D,565,Suspensión de Dias - Cuarentena,0,565
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230009740000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,6/11/2024 15:28:42:31,rojo.jpg,120,D,225,Suspensión de Dias - Cuarentena,0,225
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230010060000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,17/11/2023 09:08:37:566,rojo.jpg,60,D,580,Suspensión de Dias - Cuarentena,0,580
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230010370000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,28/11/2023 07:58:37:023,rojo.jpg,60,D,569,Suspensión de Dias - Cuarentena,0,569
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230010580000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,19/12/2023 17:37:07:083,rojo.jpg,60,D,548,Suspensión de Dias - Cuarentena,0,548
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230010690000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,3/01/2024 15:09:16:193,rojo.jpg,60,D,533,Suspensión de Dias - Cuarentena,0,533
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230010780000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,4/12/2023 19:07:42:056,rojo.jpg,60,D,563,Suspensión de Dias - Cuarentena,0,563
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230010790000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,19/12/2023 16:13:38:126,rojo.jpg,60,D,548,Suspensión de Dias - Cuarentena,0,548
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230010910000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,20/12/2023 09:51:57:79,rojo.jpg,60,D,547,Suspensión de Dias - Cuarentena,0,547
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230010940000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,19/12/2023 16:22:18:606,rojo.jpg,60,D,548,Suspensión de Dias - Cuarentena,0,548
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230010950000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,19/12/2023 19:21:45:443,rojo.jpg,60,D,548,Suspensión de Dias - Cuarentena,0,548
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230010960000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,19/12/2023 15:50:49:026,rojo.jpg,60,D,548,Suspensión de Dias - Cuarentena,0,548
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230011030000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,15/01/2024 08:38:18:136,rojo.jpg,60,D,521,Suspensión de Dias - Cuarentena,0,521
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230011100000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,8/01/2024 16:22:39:19,rojo.jpg,60,D,528,Suspensión de Dias - Cuarentena,0,528
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230011110000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,6/11/2024 13:43:15:543,rojo.jpg,120,D,225,Suspensión de Dias - Cuarentena,0,225
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230011200000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,11/01/2024 08:17:35:163,rojo.jpg,60,D,525,Suspensión de Dias - Cuarentena,0,525
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230011370000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,11/01/2024 08:19:42:306,rojo.jpg,60,D,525,Suspensión de Dias - Cuarentena,0,525
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230011400000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,26/08/2024 09:52:32:97,rojo.jpg,120,D,297,Suspensión de Dias - Cuarentena,0,297
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230011590000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,22/12/2023 10:13:18:303,rojo.jpg,60,D,545,Suspensión de Dias - Cuarentena,0,545
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230011800000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,10/01/2024 08:13:51:253,rojo.jpg,60,D,526,Suspensión de Dias - Cuarentena,0,526
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230011970000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),15/01/2024 08:43:21:076,rojo.jpg,60,D,521,Suspensión de Dias - Cuarentena,0,521
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230012010000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,15/01/2024 11:52:46:383,rojo.jpg,60,D,521,Suspensión de Dias - Cuarentena,0,521
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230012020000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,25/01/2024 16:28:31:293,rojo.jpg,60,D,511,Suspensión de Dias - Cuarentena,0,511
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120230012030000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,24/01/2024 17:45:56:603,rojo.jpg,60,D,512,Suspensión de Dias - Cuarentena,0,512
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240000470000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),23/01/2024 10:09:52:796,rojo.jpg,60,D,513,Suspensión de Dias - Cuarentena,0,513
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240000500000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,9/11/2024 08:32:47:273,rojo.jpg,120,D,222,Suspensión de Dias - Cuarentena,0,222
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240000540000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,8/12/2024 11:26:22:136,rojo.jpg,120,D,193,Suspensión de Dias - Cuarentena,0,193
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240000990000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,2/02/2024 14:05:11:666,rojo.jpg,60,D,503,Suspensión de Dias - Cuarentena,0,503
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240001020000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,2/02/2024 14:05:11:75,rojo.jpg,60,D,503,Suspensión de Dias - Cuarentena,0,503
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240001030000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,30/11/2024 18:49:44:536,rojo.jpg,120,D,201,Suspensión de Dias - Cuarentena,0,201
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240001120000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,8/02/2024 13:35:44:3,rojo.jpg,60,D,497,Suspensión de Dias - Cuarentena,0,497
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240001320000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,27/02/2024 10:48:47:153,rojo.jpg,60,D,478,Suspensión de Dias - Cuarentena,0,478
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240001330000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,21/02/2024 09:11:27:436,rojo.jpg,60,D,484,Suspensión de Dias - Cuarentena,0,484
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240001750000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,28/02/2024 08:46:49:03,rojo.jpg,60,D,477,Suspensión de Dias - Cuarentena,0,477
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240001940000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,26/02/2024 16:45:05:22,rojo.jpg,60,D,479,Suspensión de Dias - Cuarentena,0,479
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240002250000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,13/03/2024 17:20:17:406,rojo.jpg,60,D,463,Suspensión de Dias - Cuarentena,0,463
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240002490000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,22/03/2024 17:09:40:433,rojo.jpg,60,D,454,Suspensión de Dias - Cuarentena,0,454
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240002550000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,27/11/2024 15:00:51:706,rojo.jpg,120,D,204,Suspensión de Dias - Cuarentena,0,204
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240002820000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,2/04/2024 22:04:25:29,rojo.jpg,60,D,443,Suspensión de Dias - Cuarentena,0,443
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240002850000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,6/11/2024 14:45:12:323,rojo.jpg,120,D,225,Suspensión de Dias - Cuarentena,0,225
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240002860000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,2/04/2024 22:04:25:333,rojo.jpg,60,D,443,Suspensión de Dias - Cuarentena,0,443
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240002870000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,2/04/2024 22:04:25:356,rojo.jpg,60,D,443,Suspensión de Dias - Cuarentena,0,443
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240003000000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,2/04/2024 22:04:25:38,rojo.jpg,60,D,443,Suspensión de Dias - Cuarentena,0,443
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240003230000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,16/04/2024 15:57:29:3,rojo.jpg,60,D,429,Suspensión de Dias - Cuarentena,0,429
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240003240000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,16/04/2024 15:54:24:193,rojo.jpg,60,D,429,Suspensión de Dias - Cuarentena,0,429
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240003250000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,16/04/2024 15:51:33:156,rojo.jpg,60,D,429,Suspensión de Dias - Cuarentena,0,429
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240003310000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,4/04/2024 16:40:54:676,rojo.jpg,60,D,441,Suspensión de Dias - Cuarentena,0,441
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240003590000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,19/04/2024 12:28:34:403,rojo.jpg,60,D,426,Suspensión de Dias - Cuarentena,0,426
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240003660000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,18/04/2024 14:43:27:276,rojo.jpg,60,D,427,Suspensión de Dias - Cuarentena,0,427
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240003680000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),18/04/2024 15:48:59:406,rojo.jpg,60,D,427,Suspensión de Dias - Cuarentena,0,427
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240003720000,CALIFICACION,EN CALIFICACION (CALIFICA),16/04/2024 15:48:59:573,rojo.jpg,2,D,286,Suspensión de Dias - Cuarentena,0,286
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240003730000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,18/04/2024 15:48:59:656,rojo.jpg,60,D,427,Suspensión de Dias - Cuarentena,0,427
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240003830000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,6/05/2024 08:25:56:773,rojo.jpg,60,D,409,Suspensión de Dias - Cuarentena,0,409
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240003850000,INVESTIGACION PREPARATORIA,FORMALIZA INVESTIGACION PREPARATORIA,8/11/2024 14:17:29:883,rojo.jpg,120,D,223,Suspensión de Dias - Cuarentena,0,223
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240003900000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,29/04/2024 08:17:01:3,rojo.jpg,60,D,416,Suspensión de Dias - Cuarentena,0,416
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240003950000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,29/04/2024 08:22:54:163,rojo.jpg,60,D,416,Suspensión de Dias - Cuarentena,0,416
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240004050000,INVESTIGACION PRELIMINAR,CON INVESTIGACION PRELIMINAR,26/04/2024 10:11:56:9,rojo.jpg,60,D,419,Suspensión de Dias - Cuarentena,0,419
MDAFS,FERNANDEZ SANCHEZ MIGUEL ANGEL,0360605060120240004180000,INVESTIGACION PRELIMINAR,ASIGNADO PNP (PRELIMINAR),8/05/2024 08:48:24:136,rojo.jpg,60,D,407,Suspensión de Dias - Cuarentena,0,407
